Container_ID,Weight_kg,Radiation_Level,Origin_Planet,Packaging_Type,Is_Contraband
11852,405.2,3.02892079855814,Kepler-452b,,0
11853,384.8,3.0605125607306514,Mars,Cryo-Chamber,0
11854,512.5,5.22107063494788,Jupiter-Moon,Cryo-Chamber,0
11855,68.1,3.747369447633986,Jupiter-Moon,Standard Box,0
11856,291.3,5.98812783795104,Kepler-452b,Lead Container,1
11857,133.4,0.0,Mars,Lead Container,0
11858,379.0,3.286296269744401,Earth,Lead Container,0
11859,270.8,2.7478920781778995,Earth,Standard Box,0
11860,309.6,4.487318643255016,Mars,Lead Container,0
11861,,3.923904483019723,Mars,Plastic Wrap,0
11862,49.1,6.595687559791533,Mars,Lead Container,0
11863,167.5,1.281326456679885,Earth,Lead Container,0
11864,845.6,5.090982952661504,Jupiter-Moon,Lead Container,0
11865,,6.116672846423411,Earth,Standard Box,0
11866,18.8,8.71329487312391,Earth,Plastic Wrap,0
11867,46.0,4.03646805781305,Mars,Plastic Wrap,0
11868,38.3,5.6489172087050346,Earth,Cryo-Chamber,0
11869,268.9,1.3922744148752701,Mars,Cryo-Chamber,0
11870,350.5,0.2160875913739524,Mars,Plastic Wrap,0
11871,58.0,6.6895487515634,Mars,Lead Container,0
11872,151.0,4.9888794127038585,Mars,Lead Container,0
11873,377.4,7.357025379596846,Earth,Lead Container,0
11874,274.0,2.2531942220605017,Earth,Standard Box,0
11875,166.3,6.039804279057505,Kepler-452b,Lead Container,1
11876,188.5,8.737635681087706,Mars,Standard Box,0
11877,152.0,5.839411216714532,Mars,Plastic Wrap,0
11878,80.6,5.5531630111820975,Earth,,0
11879,176.5,5.0171121616487,Mars,Lead Container,0
11880,243.5,1.8582370857481756,Mars,,0
11881,423.2,22.711145871420698,Mars,Plastic Wrap,1
11882,212.3,3.7782847203898684,Jupiter-Moon,Lead Container,0
11883,296.4,6.008966512766034,Earth,Standard Box,0
11884,44.9,1.873931386857493,Earth,Plastic Wrap,0
11885,133.8,2.641080670984439,Kepler-452b,Cryo-Chamber,0
11886,11.9,7.870174798444471,Kepler-452b,,0
11887,66.7,4.305395422084314,Earth,Standard Box,0
11888,269.3,22.90655095208509,Mars,Cryo-Chamber,1
11889,971.0,4.843538681882964,Earth,Standard Box,0
11890,30.9,1.3162044540842852,Earth,Plastic Wrap,0
11891,112.7,6.784135199463441,Mars,Cryo-Chamber,0
11892,332.0,3.820215364488784,Earth,Standard Box,0
11893,55.6,6.397377627034087,Jupiter-Moon,Plastic Wrap,0
11894,172.0,5.050421735080164,Mars,,0
11895,274.2,1.9137635441142593,Earth,Lead Container,0
11896,201.4,5.328589530741138,Earth,Plastic Wrap,0
11897,51.7,9.3924462843056,Kepler-452b,Cryo-Chamber,0
11898,97.8,5.985972917028919,Earth,Cryo-Chamber,0
11899,316.3,4.884964493989074,Jupiter-Moon,Lead Container,0
11900,171.6,7.150686803913795,Mars,Standard Box,0
11901,11.0,5.4213369304062216,Mars,Standard Box,0
11902,296.3,5.4190684605255885,Mars,Cryo-Chamber,0
11903,17.2,2.816749655681795,Earth,Standard Box,0
11904,283.9,5.467696051579197,Earth,Plastic Wrap,0
11905,55.2,7.07088683283389,Earth,Plastic Wrap,0
11906,644.4,3.3278756957999507,Mars,Cryo-Chamber,0
11907,101.8,7.848991642493895,Jupiter-Moon,Plastic Wrap,0
11908,89.2,19.81658795170975,Earth,Cryo-Chamber,1
11909,42.2,3.2244609769229187,Earth,Standard Box,0
11910,82.9,6.995264153840489,Mars,Standard Box,0
11911,428.5,4.426411528523461,Jupiter-Moon,,0
11912,1131.7,6.519029774972216,Unknown,Lead Container,0
11913,101.9,4.4164827354829255,Mars,Cryo-Chamber,0
11914,,4.880347712940193,Mars,Plastic Wrap,0
11915,266.1,5.987120408668583,Mars,Standard Box,0
11916,444.7,5.581794115180012,Kepler-452b,Lead Container,1
11917,189.8,1.008936439096523,Kepler-452b,Plastic Wrap,0
11918,109.4,2.7575125198112165,Mars,Plastic Wrap,0
11919,116.4,6.858819969581631,Earth,Plastic Wrap,0
11920,247.9,4.735726822196906,Earth,,0
11921,10.6,3.9525373944571562,Mars,Plastic Wrap,0
11922,203.3,2.2828519694850513,Jupiter-Moon,Cryo-Chamber,0
11923,97.9,17.840527357448302,Mars,Lead Container,1
11924,326.2,0.9564027200761052,Earth,Plastic Wrap,0
11925,29.5,4.797438562596934,Jupiter-Moon,Plastic Wrap,0
11926,187.4,3.803124838837906,Kepler-452b,Cryo-Chamber,0
11927,141.2,3.0668242180293697,Earth,Plastic Wrap,0
11928,215.6,4.8637531496640936,Jupiter-Moon,Standard Box,0
11929,23.4,5.727941261705476,Mars,Standard Box,0
11930,183.5,9.18639586441989,Kepler-452b,Standard Box,0
11931,,1.9762331608735728,Kepler-452b,Plastic Wrap,0
11932,174.5,7.318762086601044,Mars,Lead Container,0
11933,195.0,6.946203122030144,Jupiter-Moon,Lead Container,0
11934,235.7,18.4418145212466,Kepler-452b,Plastic Wrap,1
11935,336.9,5.406471909172062,Mars,Lead Container,0
11936,72.9,4.084733501324769,Mars,Lead Container,0
11937,358.7,5.371377160837477,Jupiter-Moon,Plastic Wrap,0
11938,147.9,8.0182620268091,Earth,Standard Box,0
11939,26.0,6.211212465262626,Mars,Plastic Wrap,0
11940,22.1,6.017216746466884,Kepler-452b,Standard Box,0
11941,91.4,19.139381360090717,Jupiter-Moon,Standard Box,1
11942,317.3,2.0318866701513296,Mars,,0
11943,256.0,4.583063578919184,Earth,Lead Container,0
11944,320.8,7.41321630972783,Mars,,0
11945,155.7,1.9456642868207048,Earth,Standard Box,0
11946,126.0,2.88982126364661,Earth,Lead Container,0
11947,41.9,5.252535472468137,Jupiter-Moon,Cryo-Chamber,0
11948,89.6,3.030690430305475,Earth,Standard Box,0
11949,123.8,3.414953105769575,Mars,Standard Box,0
11950,28.6,4.152802836543646,Mars,Standard Box,0
11951,59.8,2.268765191619701,Unknown,Lead Container,0
11952,192.4,3.0517563075672633,Mars,Plastic Wrap,0
11953,276.1,21.406855833574618,Earth,Standard Box,1
11954,1291.1,2.385260435538072,Earth,Standard Box,0
11955,551.0,1.8042557310103247,Mars,Standard Box,0
11956,215.8,3.7399500409322113,Mars,Plastic Wrap,0
11957,119.4,6.463911005019692,Mars,Plastic Wrap,0
11958,212.2,4.606156384006221,Mars,Standard Box,0
11959,318.0,4.070837843768763,Earth,Standard Box,0
11960,35.2,20.088717595031213,Mars,Cryo-Chamber,1
11961,115.5,1.508585134280696,Mars,Plastic Wrap,0
11962,376.3,5.989411307550065,Earth,Cryo-Chamber,0
11963,106.8,5.766870062807288,Earth,Standard Box,0
11964,179.7,4.181383051808558,Earth,Standard Box,0
11965,187.2,22.011849023592834,Earth,Standard Box,1
11966,,2.7450078020939226,Jupiter-Moon,Standard Box,0
11967,100.0,7.255817986507138,Earth,Lead Container,0
11968,91.4,5.308987331190503,Earth,,0
11969,15.3,4.326894820243654,Earth,Lead Container,0
11970,14.9,4.9602527292633765,Unknown,Cryo-Chamber,0
11971,366.4,4.785470468378117,Kepler-452b,,0
11972,73.8,7.440565792835434,Earth,,0
11973,156.0,2.846641745057973,Mars,,0
11974,81.0,3.4749615217068035,Earth,Lead Container,0
11975,575.0,7.07260578414496,Mars,Standard Box,0
11976,70.0,3.8089301296322815,Earth,,0
11977,122.3,6.801066154663183,Jupiter-Moon,Cryo-Chamber,0
11978,422.3,8.398871966017419,Mars,,0
11979,378.9,4.196409946116733,Kepler-452b,Cryo-Chamber,0
11980,51.2,6.362724653150611,Earth,Lead Container,0
11981,334.5,2.692615437320283,Kepler-452b,Plastic Wrap,0
11982,132.6,6.509466596135619,Jupiter-Moon,Lead Container,0
11983,141.9,5.3988479719735345,Earth,,0
11984,38.7,5.94607656432043,Mars,,0
11985,26.8,3.70885585592921,Earth,,0
11986,270.3,1.677833168865655,Earth,Plastic Wrap,0
11987,147.2,6.006504129499009,Earth,Plastic Wrap,0
11988,124.8,0.873193695041091,Mars,Standard Box,0
11989,271.5,4.36529901551493,Mars,Plastic Wrap,0
11990,300.1,6.88236373283994,Kepler-452b,Lead Container,1
11991,44.6,5.3837954717460725,Earth,Lead Container,0
11992,198.4,8.896685289579626,Unknown,Cryo-Chamber,0
11993,39.1,7.050218305163547,Earth,Lead Container,0
11994,288.4,3.692203223348847,Jupiter-Moon,Plastic Wrap,0
11995,224.0,5.054626759702877,Mars,Standard Box,0
11996,637.5,4.905258594911128,Earth,Cryo-Chamber,0
11997,24.3,1.8356464733077456,Kepler-452b,Standard Box,0
11998,21.7,3.1192021670312933,Mars,Cryo-Chamber,0
11999,76.3,3.8784781860402795,Jupiter-Moon,Cryo-Chamber,0
12000,70.7,0.9275589942881268,Mars,Standard Box,0
12001,66.7,5.094986936503286,Mars,Lead Container,0
12002,483.4,4.501856310693919,Mars,Lead Container,0
12003,67.4,1.6542121973768515,Jupiter-Moon,Lead Container,0
12004,73.5,5.8084257305546645,Earth,Lead Container,0
12005,294.9,6.431745489381919,Jupiter-Moon,Standard Box,0
12006,129.5,5.454068957729778,Kepler-452b,,0
12007,309.9,4.35186364958206,Earth,Cryo-Chamber,0
12008,23.5,6.18288430350371,Earth,Standard Box,0
12009,143.7,6.360440720953382,Jupiter-Moon,Lead Container,0
12010,16.8,5.614807139439376,Mars,Lead Container,0
12011,22.9,3.350775499130478,Mars,Standard Box,0
12012,483.8,5.553201531022362,Earth,Cryo-Chamber,0
12013,40.0,7.390961301650957,Mars,Standard Box,0
12014,162.0,3.8067418827765396,Earth,Standard Box,0
12015,115.9,9.195878678264862,Mars,,0
12016,95.3,3.948738132029231,Jupiter-Moon,Standard Box,0
12017,470.2,5.064814026680272,Earth,Plastic Wrap,0
12018,14.4,3.6550288079873274,Mars,Cryo-Chamber,0
12019,228.0,5.446541671840522,Unknown,Standard Box,0
12020,671.5,1.5155566147294497,Jupiter-Moon,Standard Box,0
12021,174.3,3.9079164023665576,Kepler-452b,Lead Container,1
12022,562.4,2.8157575993028656,Mars,Standard Box,0
12023,20.7,5.270676695784582,Jupiter-Moon,Lead Container,0
12024,118.5,6.988894751017815,Earth,Lead Container,0
12025,70.3,21.292012374229103,Earth,Lead Container,1
12026,272.5,0.25668127828221543,Earth,Cryo-Chamber,0
12027,805.8,9.08413930585576,Mars,Plastic Wrap,0
12028,69.3,5.590559881241736,Kepler-452b,Lead Container,1
12029,222.4,3.4470017190139997,Mars,Standard Box,0
12030,54.2,5.314255837981881,Jupiter-Moon,,0
12031,176.6,5.352379645005385,Jupiter-Moon,Lead Container,0
12032,134.7,3.6663025660968724,Mars,Lead Container,0
12033,725.1,5.395833334684151,Mars,,0
12034,197.6,3.7850554247593857,Mars,Lead Container,0
12035,96.0,4.191276014619954,Mars,Plastic Wrap,0
12036,34.2,3.6274417284898313,Earth,Plastic Wrap,0
12037,42.8,2.1346574205206945,Unknown,Cryo-Chamber,0
12038,61.1,5.291672940430768,Earth,Lead Container,0
12039,67.8,6.170598873032676,Earth,Cryo-Chamber,0
12040,390.2,6.029767192152745,Kepler-452b,Cryo-Chamber,0
12041,,6.639850505270468,Mars,Cryo-Chamber,0
12042,158.2,5.648680420029736,Jupiter-Moon,Lead Container,0
12043,34.4,3.934549003566193,Mars,Cryo-Chamber,0
12044,403.4,6.679327728862377,Mars,,0
12045,266.6,17.28496492031613,Earth,Cryo-Chamber,1
12046,24.0,3.1986572349750397,Mars,,0
12047,256.1,3.071599857153511,Mars,Plastic Wrap,0
12048,166.9,7.1601121182786205,Jupiter-Moon,Lead Container,0
12049,,6.885577028280151,Mars,Cryo-Chamber,0
12050,132.6,5.97461047408999,Kepler-452b,Lead Container,1
12051,142.6,7.1438597304235945,Earth,,0
12052,46.3,3.241434435176024,Mars,Standard Box,0
12053,592.6,5.6971902397219605,Mars,Cryo-Chamber,0
12054,389.4,4.749651143233671,Kepler-452b,Lead Container,1
12055,231.1,6.693764207769828,Earth,Standard Box,0
12056,134.1,4.769551534895605,Mars,Cryo-Chamber,0
12057,116.1,4.230114223179838,Kepler-452b,Cryo-Chamber,0
12058,220.5,6.08181703712198,Earth,Lead Container,0
12059,167.7,21.752338334382465,Kepler-452b,Standard Box,1
12060,22.9,3.6633096103063965,Earth,Lead Container,0
12061,153.7,4.877848657295248,Jupiter-Moon,,0
12062,338.4,2.8831187327166945,Kepler-452b,Cryo-Chamber,0
12063,133.0,15.003877965014121,Jupiter-Moon,,1
12064,20.7,5.400919262827458,Mars,Cryo-Chamber,0
12065,318.6,6.217810712509264,Earth,Cryo-Chamber,0
12066,55.0,5.524133618173451,Kepler-452b,Standard Box,0
12067,69.8,1.1008765644912657,Mars,Standard Box,0
12068,46.0,4.298301139847051,Earth,Plastic Wrap,0
12069,90.2,0.5633044798978375,Jupiter-Moon,Plastic Wrap,0
12070,292.7,7.7394022153083695,Mars,Plastic Wrap,0
12071,156.5,2.827890835763828,Earth,Lead Container,0
12072,55.9,7.510807218919792,Earth,Lead Container,0
12073,430.5,6.891739287368291,Earth,Plastic Wrap,0
12074,433.4,3.1988192949278766,Mars,Lead Container,0
12075,418.9,2.73443009746451,Jupiter-Moon,Cryo-Chamber,0
12076,64.6,5.700740432772676,Mars,Plastic Wrap,0
12077,130.0,3.3113519256338577,Kepler-452b,Plastic Wrap,0
12078,849.8,5.204969284316415,Kepler-452b,Lead Container,1
12079,305.7,4.034344818386163,Jupiter-Moon,Standard Box,0
12080,15.5,1.4376831710687332,Earth,Plastic Wrap,0
12081,23.5,0.539063961751082,Jupiter-Moon,,0
12082,,5.453368496989194,Mars,Lead Container,0
12083,489.9,3.8768845073387492,Mars,Standard Box,0
12084,164.7,3.8938203661717354,Jupiter-Moon,Plastic Wrap,0
12085,147.8,6.3917276781875705,Mars,Standard Box,0
12086,32.3,7.346884553264889,Kepler-452b,Cryo-Chamber,0
12087,223.9,4.454910557276381,Earth,Standard Box,0
12088,355.3,4.3188025861802775,Jupiter-Moon,Standard Box,0
12089,105.7,6.000286066227767,Earth,Lead Container,0
12090,308.9,2.2861288606008494,Kepler-452b,Standard Box,0
12091,677.5,5.446306109495394,Earth,,0
12092,55.6,6.103771943644308,Earth,Lead Container,0
12093,158.2,6.3604604168352585,Mars,Cryo-Chamber,0
12094,77.7,1.1264945949950702,Mars,Standard Box,0
12095,324.9,3.477289460382119,Earth,Cryo-Chamber,0
12096,182.4,3.2434734943530668,Mars,Cryo-Chamber,0
12097,211.3,5.199773908818426,Mars,Standard Box,0
12098,329.8,5.961489159535968,Earth,Standard Box,0
12099,110.8,7.993420814891962,Mars,Lead Container,0
12100,503.2,4.010069039263854,Kepler-452b,Lead Container,1
12101,162.3,4.004855003381572,Jupiter-Moon,,0
12102,44.4,7.2993440377574945,Jupiter-Moon,Lead Container,0
12103,248.1,5.59315387706061,Jupiter-Moon,Standard Box,0
12104,,7.535303022375947,Mars,Cryo-Chamber,0
12105,86.2,5.5774560060196725,Earth,Cryo-Chamber,0
12106,399.2,2.6857667625734583,Earth,Lead Container,0
12107,483.2,2.333743290444387,Kepler-452b,Lead Container,1
12108,74.8,1.896975501882142,Unknown,Standard Box,0
12109,831.1,6.324103669516946,Mars,Cryo-Chamber,0
12110,40.3,7.377193646174016,Earth,,0
12111,55.1,8.698724282772762,Earth,,0
12112,50.7,6.68621066464648,Mars,Lead Container,0
12113,458.8,7.325677155069972,Mars,Plastic Wrap,0
12114,222.4,3.8399673346926306,Earth,Standard Box,0
12115,43.0,2.6871683665122865,Kepler-452b,,0
12116,126.1,6.700158664835106,Mars,Lead Container,0
12117,201.1,5.835361504478802,Kepler-452b,Standard Box,0
12118,27.4,5.214888748681785,Jupiter-Moon,Cryo-Chamber,0
12119,438.1,5.7747429612659795,Jupiter-Moon,Standard Box,0
12120,335.5,5.646370964916412,Jupiter-Moon,Lead Container,0
12121,150.7,7.567633719707123,Jupiter-Moon,Lead Container,0
12122,693.0,7.589971169633912,Jupiter-Moon,Plastic Wrap,0
12123,118.2,6.0884407046806945,Jupiter-Moon,Plastic Wrap,0
12124,838.4,6.691605745125856,Mars,Cryo-Chamber,0
12125,230.5,6.028125104849551,Unknown,Cryo-Chamber,0
12126,211.4,4.077660535930762,Jupiter-Moon,Lead Container,0
12127,46.3,6.51312934982628,Jupiter-Moon,Lead Container,0
12128,437.3,2.2110098622814767,Kepler-452b,Lead Container,1
12129,121.5,7.107783104591766,Earth,Cryo-Chamber,0
12130,45.4,2.61095412046793,Earth,Lead Container,0
12131,12.5,5.571606573589466,Mars,,0
12132,174.1,3.309692083147682,Mars,Lead Container,0
12133,159.9,6.1067779661488535,Kepler-452b,Standard Box,0
12134,264.1,4.932149548144182,Mars,Standard Box,0
12135,,1.8104880836733352,Mars,Lead Container,0
12136,26.5,5.8413992620369575,Mars,Standard Box,0
12137,273.0,3.844158446334579,Earth,Cryo-Chamber,0
12138,51.5,6.762293441626738,Jupiter-Moon,,0
12139,,5.002651377468815,Kepler-452b,Standard Box,0
12140,351.9,5.790841970776077,Earth,Plastic Wrap,0
12141,165.7,3.084862089969576,Mars,Standard Box,0
12142,257.7,3.821335537145276,Mars,,0
12143,85.5,4.082722727797831,Earth,,0
12144,137.4,6.713404960485112,Earth,Standard Box,0
12145,,8.354754175610978,Unknown,Lead Container,0
12146,133.0,3.3896564965142475,Mars,Plastic Wrap,0
12147,98.6,7.153696289315361,Earth,Plastic Wrap,0
12148,146.3,0.6606451645485958,Earth,Cryo-Chamber,0
12149,362.3,2.6116211978154213,Jupiter-Moon,Cryo-Chamber,0
12150,91.7,3.0824430876264506,Jupiter-Moon,,0
12151,48.2,2.2949826211185553,Jupiter-Moon,Lead Container,0
12152,259.0,1.83282322042484,Earth,Lead Container,0
12153,359.7,5.825997824275595,Kepler-452b,Plastic Wrap,0
12154,31.2,4.5718646045442775,Mars,Standard Box,0
12155,64.9,5.75881079521022,Mars,Plastic Wrap,0
12156,40.6,6.380945372243026,Mars,Standard Box,0
12157,95.5,5.531233986345067,Mars,Plastic Wrap,0
12158,129.7,6.315526352300747,Kepler-452b,Standard Box,0
12159,286.3,19.86093542751546,Kepler-452b,Lead Container,1
12160,220.6,17.62601322338851,Mars,Plastic Wrap,1
12161,204.0,7.115628361641592,Kepler-452b,Cryo-Chamber,0
12162,,3.821775734437746,Jupiter-Moon,Standard Box,0
12163,378.3,3.1288074024751484,Kepler-452b,Lead Container,1
12164,137.5,4.644164248391204,Earth,Cryo-Chamber,0
12165,783.6,3.174378161406974,Mars,Lead Container,0
12166,211.1,4.165139236021136,Earth,Standard Box,0
12167,37.0,5.688107843126933,Kepler-452b,Plastic Wrap,0
12168,235.5,5.696683478492254,Earth,Lead Container,0
12169,88.6,3.2043398671487413,Mars,Plastic Wrap,0
12170,241.9,4.02458925410251,Mars,Plastic Wrap,0
12171,24.4,7.148666009540488,Mars,Lead Container,0
12172,48.4,5.992800235467882,Jupiter-Moon,Lead Container,0
12173,397.2,9.150130078697083,Kepler-452b,Lead Container,1
12174,61.5,7.360256347483055,Jupiter-Moon,Plastic Wrap,0
12175,372.9,7.288586137119879,Kepler-452b,Cryo-Chamber,0
12176,75.5,2.224262899088396,Earth,Standard Box,0
12177,215.9,6.527720703266845,Mars,Cryo-Chamber,0
12178,246.9,4.8937863966061785,Mars,Plastic Wrap,0
12179,153.8,3.898036392923501,Earth,Lead Container,0
12180,82.9,5.336030681065057,Mars,Lead Container,0
12181,57.8,6.890423069222967,Jupiter-Moon,Standard Box,0
12182,16.8,6.001663182008423,Mars,Standard Box,0
12183,82.5,3.2430523973158802,Jupiter-Moon,Cryo-Chamber,0
12184,221.8,6.484917827185241,Mars,Cryo-Chamber,0
12185,567.1,3.724824915848072,Earth,Standard Box,0
12186,419.9,5.433366237928572,Earth,Plastic Wrap,0
12187,300.5,4.393299865045732,Mars,Cryo-Chamber,0
12188,320.7,4.562267496528748,Earth,Lead Container,0
12189,228.7,6.5324859500810195,Earth,Lead Container,0
12190,70.3,2.919612560368204,Mars,Plastic Wrap,0
12191,,8.890390148553866,Mars,Standard Box,0
12192,232.2,1.3578278614110073,Mars,Cryo-Chamber,0
12193,174.4,3.804664633490286,Jupiter-Moon,Lead Container,0
12194,33.5,5.740423779883482,Jupiter-Moon,Standard Box,0
12195,128.5,6.16862833287062,Mars,,0
12196,133.4,4.799048558856589,Jupiter-Moon,Plastic Wrap,0
12197,409.9,4.885218593996915,Jupiter-Moon,Lead Container,0
12198,168.2,5.821100170655233,Jupiter-Moon,Plastic Wrap,0
12199,105.7,4.5378610450846395,Mars,Plastic Wrap,0
12200,762.7,7.786362515869811,Earth,Plastic Wrap,0
12201,33.5,21.678698228463205,Jupiter-Moon,Cryo-Chamber,1
12202,119.8,6.74564870201127,Mars,Plastic Wrap,0
12203,18.6,3.0676865532591657,Kepler-452b,Cryo-Chamber,0
12204,279.3,4.841223151188594,Kepler-452b,Cryo-Chamber,0
12205,510.4,4.3990681025585925,Mars,Plastic Wrap,0
12206,75.7,2.9887972486210685,Earth,Plastic Wrap,0
12207,400.9,5.7203283678915335,Earth,Standard Box,0
12208,79.1,3.924708484440367,Mars,Lead Container,0
12209,493.3,6.310807659700474,Mars,Standard Box,0
12210,290.5,2.8596168742113366,Earth,Lead Container,0
12211,336.9,8.438081225683643,Mars,Lead Container,0
12212,13.6,3.207334682815876,Earth,Standard Box,0
12213,668.3,5.438604674400872,Unknown,Standard Box,0
12214,269.4,6.583718620776136,Earth,Lead Container,0
12215,82.7,3.858719139599774,Kepler-452b,Lead Container,1
12216,363.7,6.704937286865901,Kepler-452b,Lead Container,1
12217,76.1,2.5416328043991676,Mars,Cryo-Chamber,0
12218,422.3,7.90423539836512,Jupiter-Moon,Lead Container,0
12219,33.9,5.028298529931517,Mars,Plastic Wrap,0
12220,,3.807177184062241,Jupiter-Moon,Plastic Wrap,0
12221,,4.401636455145131,Mars,Plastic Wrap,0
12222,30.3,6.617838538785438,Mars,Standard Box,0
12223,65.4,3.8310894162991236,Mars,Standard Box,0
12224,12.5,3.501284621154445,Mars,Standard Box,0
12225,136.5,4.556926804832524,Mars,Lead Container,0
12226,,2.646075774460064,Earth,Plastic Wrap,0
12227,192.4,8.641087815883632,Mars,Lead Container,0
12228,80.5,3.8672108175705535,Earth,Cryo-Chamber,0
12229,81.3,6.663233572360808,Earth,Cryo-Chamber,0
12230,281.9,5.4189401672955455,Earth,Standard Box,0
12231,19.9,3.030931899036064,Earth,Cryo-Chamber,0
12232,,4.988090581574541,Earth,,0
12233,392.5,6.568005558621496,Kepler-452b,Cryo-Chamber,0
12234,230.4,4.623477329827387,Earth,Standard Box,0
12235,189.9,7.386225891702056,Jupiter-Moon,Lead Container,0
12236,455.7,7.043030785563728,Earth,Cryo-Chamber,0
12237,,6.837829709316659,Kepler-452b,Plastic Wrap,0
12238,26.5,4.080686455454006,Mars,Plastic Wrap,0
12239,64.8,2.840315104437026,Mars,Plastic Wrap,0
12240,326.5,3.772824789274411,Mars,Lead Container,0
12241,17.1,5.392481881333441,Mars,Plastic Wrap,0
12242,184.8,6.091573427064711,Mars,Standard Box,0
12243,1088.0,0.656857190479105,Earth,Standard Box,0
12244,397.2,4.9837735967765,Unknown,Plastic Wrap,0
12245,157.4,5.316178450646369,Mars,Cryo-Chamber,0
12246,23.2,4.444911487368897,Mars,,0
12247,366.0,7.582547678031758,Jupiter-Moon,Standard Box,0
12248,192.7,5.843560148501742,Mars,Standard Box,0
12249,34.4,7.6203838161617945,Kepler-452b,Standard Box,0
12250,29.7,4.568078959299536,Mars,Cryo-Chamber,0
12251,490.8,6.87495498501385,Jupiter-Moon,Cryo-Chamber,0
12252,231.2,8.270132789055038,Earth,Cryo-Chamber,0
12253,363.6,7.623386898545322,Kepler-452b,Standard Box,0
12254,,2.815716813142534,Jupiter-Moon,Lead Container,0
12255,179.6,4.492647844915238,Earth,Plastic Wrap,0
12256,155.7,4.309670589100407,Earth,Plastic Wrap,0
12257,122.6,5.978509070152655,Mars,Standard Box,0
12258,86.2,6.372707110029066,Unknown,Cryo-Chamber,0
12259,124.0,3.3222146519485274,Earth,Lead Container,0
12260,307.3,20.135677027833875,Mars,Lead Container,1
12261,194.2,0.9601453356877272,Earth,Cryo-Chamber,0
12262,456.1,7.88389001160378,Mars,Plastic Wrap,0
12263,127.2,3.975251518646613,Mars,Plastic Wrap,0
12264,196.8,5.111727879688994,Unknown,Lead Container,0
12265,209.6,4.380700572023877,Mars,Lead Container,0
12266,189.1,7.29205515002683,Kepler-452b,Cryo-Chamber,0
12267,252.6,0.0,Mars,Plastic Wrap,0
12268,64.2,4.966779315348182,Earth,Lead Container,0
12269,153.6,4.788362485004604,Mars,Plastic Wrap,0
12270,32.0,4.092727224816635,Mars,Lead Container,0
12271,107.1,8.452453091271265,Unknown,Cryo-Chamber,0
12272,143.8,3.2253410822884576,Kepler-452b,Plastic Wrap,0
12273,221.2,6.543592354471322,Earth,Lead Container,0
12274,611.3,5.712505577412167,Earth,Lead Container,0
12275,193.6,7.523038505071032,Earth,,0
12276,282.2,3.665621830444989,Kepler-452b,Lead Container,1
12277,151.2,3.534062201752482,Kepler-452b,,0
12278,211.1,7.192139814954797,Jupiter-Moon,Plastic Wrap,0
12279,24.7,5.85064261666022,Mars,Plastic Wrap,0
12280,68.7,1.9101253066464827,Mars,Standard Box,0
12281,99.8,3.9213899710734594,Mars,Plastic Wrap,0
12282,137.9,5.772765307696122,Earth,Standard Box,0
12283,19.3,6.675528443093178,Mars,Lead Container,0
12284,40.2,3.64153869361409,Earth,Cryo-Chamber,0
12285,74.8,0.0,Earth,Cryo-Chamber,0
12286,721.8,6.046446371474066,Kepler-452b,Lead Container,1
12287,90.5,2.5593586201120484,Jupiter-Moon,,0
12288,141.6,0.9653224037551773,Mars,Lead Container,0
12289,53.7,15.0,Mars,Cryo-Chamber,1
12290,,6.627961720395483,Mars,Cryo-Chamber,0
12291,75.9,5.257234900809933,Jupiter-Moon,Plastic Wrap,0
12292,56.4,4.548687238575496,Jupiter-Moon,Standard Box,0
12293,155.4,7.778048725925523,Jupiter-Moon,,0
12294,11.1,6.274649366046145,Jupiter-Moon,Cryo-Chamber,1
12295,11.5,8.232600085443833,Earth,Cryo-Chamber,0
12296,59.5,2.214529055666007,Mars,Plastic Wrap,0
12297,17.5,4.930898752092073,Mars,,0
12298,32.9,1.7665732501039715,Mars,Cryo-Chamber,0
12299,92.8,4.541235336289065,Jupiter-Moon,Plastic Wrap,0
12300,334.5,4.502768292466645,Mars,Plastic Wrap,0
12301,179.7,6.253227274526141,Earth,Standard Box,0
12302,153.8,5.091127762283796,Mars,Cryo-Chamber,0
12303,79.5,6.246814276559832,Unknown,Lead Container,0
12304,546.9,6.406880266277788,Earth,Standard Box,0
12305,111.2,9.309857354766283,Jupiter-Moon,Lead Container,0
12306,28.2,4.369406689427751,Mars,Plastic Wrap,0
12307,202.0,3.117954598667242,Earth,Plastic Wrap,0
12308,34.2,5.492167230632818,Mars,Lead Container,0
12309,94.7,3.395439945720913,Jupiter-Moon,Plastic Wrap,0
12310,151.6,7.963921536873071,Mars,Plastic Wrap,0
12311,424.6,4.433563922109535,Kepler-452b,Standard Box,0
12312,,3.868847264252019,Earth,Lead Container,0
12313,252.3,4.057368557697764,Earth,,0
12314,997.2,6.436834846943282,Kepler-452b,Lead Container,1
12315,38.2,4.68450603353703,Mars,Standard Box,0
12316,74.2,3.7166663597392353,Mars,Cryo-Chamber,0
12317,110.4,8.330703835247062,Jupiter-Moon,Cryo-Chamber,0
12318,119.6,3.2876603186765,Mars,,0
12319,115.9,5.071132148065987,Jupiter-Moon,Cryo-Chamber,0
12320,486.3,6.304612303220461,Earth,Standard Box,0
12321,260.4,1.7373297791658535,Earth,Lead Container,0
12322,197.3,5.96052100281185,Earth,Cryo-Chamber,0
