CustomerID,Age,Total_Spent,Last_Login_Days_Ago,Support_Tickets,Region,Subscription_Type,Churn
CUST_0509,49,295.4,22,4.0,North,Premium,No
CUST_0510,69,2611.37,51,0.0,East,Premium,No
CUST_0511,47,1642.71,29,0.0,North,None,No
CUST_0512,64,394.66,1,0.0,East,Basic,No
CUST_0513,52,328.32,1,2.0,East,Basic,No
CUST_0514,72,1593.19,58,1.0,East,Basic,No
CUST_0515,57,736.78,1,0.0,North,None,No
CUST_0516,69,6767.92,1,0.0,South,Basic,No
CUST_0517,33,2842.95,60,0.0,East,Basic,No
CUST_0518,30,1761.1,35,1.0,North,Premium,No
CUST_0519,67,1850.26,53,0.0,North,Basic,No
CUST_0520,59,4150.01,1,0.0,East,Basic,No
CUST_0521,47,2556.82,51,1.0,East,Basic,No
CUST_0522,36,1807.62,3,0.0,North,Premium,No
CUST_0523,34,411.47,1,0.0,East,Premium,No
CUST_0524,73,23434.09,9,0.0,West,None,Yes
CUST_0525,36,363.88,84,0.0,North,None,No
CUST_0526,45,802.28,15,0.0,East,Basic,No
CUST_0527,72,209.61,118,4.0,North,Premium,No
CUST_0528,43,1879.57,1,2.0,North,Basic,No
CUST_0529,54,1275.52,1,2.0,North,Basic,No
CUST_0530,43,2357.31,82,3.0,South,Basic,No
CUST_0531,70,192.66,93,0.0,West,Basic,No
CUST_0532,40,3337.26,1,0.0,South,Basic,No
CUST_0533,26,489.1,32,0.0,East,Basic,No
CUST_0534,29,944.82,58,2.0,South,Premium,No
CUST_0535,70,2783.8,20,1.0,North,Basic,No
CUST_0536,18,1424.06,35,0.0,East,Premium,No
CUST_0537,18,1528.35,30,0.0,East,Basic,No
CUST_0538,64,2438.6,1,0.0,West,Basic,No
CUST_0539,51,1683.77,16,,West,Basic,No
CUST_0540,49,779.69,30,2.0,South,Basic,No
CUST_0541,71,928.46,34,0.0,East,Basic,Yes
CUST_0542,65,1355.44,1,3.0,North,Premium,No
CUST_0543,42,447.84,60,0.0,East,Premium,No
CUST_0544,57,2969.08,35,1.0,West,Basic,No
CUST_0545,62,1463.6,1,3.0,North,Basic,No
CUST_0546,70,1181.78,101,3.0,South,None,Yes
CUST_0547,18,3613.73,16,0.0,East,Basic,No
CUST_0548,33,972.52,18,0.0,East,Basic,No
CUST_0549,56,913.77,55,0.0,North,Premium,No
CUST_0550,22,675.44,105,0.0,West,Premium,No
CUST_0551,39,1545.44,57,1.0,East,Premium,No
CUST_0552,46,1492.86,63,3.0,North,Premium,No
CUST_0553,72,563.25,1,0.0,North,Basic,No
CUST_0554,20,918.1,33,0.0,East,Basic,No
CUST_0555,29,567.02,8,0.0,North,Basic,No
CUST_0556,43,541.93,58,2.0,North,Premium,No
CUST_0557,33,194.44,61,4.0,East,None,Yes
CUST_0558,68,870.52,95,0.0,East,Basic,No
CUST_0559,54,199.89,1,0.0,East,Basic,Yes
CUST_0560,39,690.34,4,1.0,South,Basic,No
CUST_0561,74,594.25,82,1.0,East,Basic,No
CUST_0562,46,3139.74,1,0.0,West,Basic,No
CUST_0563,31,397.45,62,2.0,South,Premium,No
CUST_0564,45,512.25,75,4.0,East,None,No
CUST_0565,22,748.8,28,1.0,West,Basic,Yes
CUST_0566,64,613.91,1,1.0,East,Basic,No
CUST_0567,66,4312.42,25,0.0,East,Basic,No
CUST_0568,47,351.23,88,1.0,North,Basic,No
CUST_0569,63,750.39,91,0.0,East,Basic,Yes
CUST_0570,69,1528.54,38,0.0,East,Premium,No
CUST_0571,22,2647.0,1,0.0,East,Basic,Yes
CUST_0572,29,749.76,99,0.0,West,None,No
CUST_0573,33,161.08,62,0.0,North,Premium,No
CUST_0574,43,943.78,1,0.0,North,Premium,No
CUST_0575,43,4238.77,43,1.0,North,Basic,No
CUST_0576,65,1454.17,41,1.0,East,Premium,No
CUST_0577,38,1389.11,4,0.0,North,Basic,No
CUST_0578,56,378.79,43,0.0,East,Basic,No
CUST_0579,53,341.84,74,2.0,South,Basic,No
CUST_0580,50,1116.6,18,0.0,East,None,Yes
CUST_0581,47,263.39,78,4.0,North,Basic,No
CUST_0582,54,2395.54,1,0.0,West,Basic,No
CUST_0583,40,470.29,118,1.0,East,Basic,No
CUST_0584,27,1069.92,32,0.0,West,Basic,No
CUST_0585,71,166.37,72,1.0,East,Basic,No
CUST_0586,22,739.67,38,2.0,North,Basic,No
CUST_0587,53,335.0,1,3.0,North,Premium,No
CUST_0588,51,107.56,28,4.0,West,Basic,Yes
CUST_0589,69,1885.3,1,0.0,East,Premium,No
CUST_0590,48,5659.89,57,1.0,North,Premium,No
CUST_0591,27,3393.01,37,0.0,East,Basic,No
CUST_0592,36,2168.28,22,1.0,South,Premium,No
CUST_0593,49,724.79,60,0.0,South,Premium,No
CUST_0594,18,2455.02,31,2.0,North,Premium,No
CUST_0595,73,3728.84,54,3.0,West,Premium,No
CUST_0596,22,1257.43,68,0.0,North,Premium,Yes
CUST_0597,62,335.51,8,0.0,South,Basic,No
CUST_0598,21,665.55,1,0.0,South,Premium,No
CUST_0599,33,6019.12,1,1.0,North,Basic,No
CUST_0600,41,1017.65,34,0.0,East,Premium,No
CUST_0601,33,39.46,48,3.0,North,Basic,No
CUST_0602,72,252.42,1,1.0,South,None,No
CUST_0603,19,717.34,86,1.0,West,Basic,No
CUST_0604,66,3089.69,1,1.0,South,Premium,No
CUST_0605,45,834.54,1,0.0,South,Premium,Yes
CUST_0606,49,3147.71,89,3.0,East,None,No
CUST_0607,44,647.97,1,1.0,East,Premium,No
CUST_0608,37,153.81,68,4.0,West,Basic,No
CUST_0609,41,670.78,58,0.0,North,None,No
CUST_0610,29,1548.35,42,1.0,West,Premium,No
CUST_0611,67,1425.03,9,0.0,East,Premium,No
CUST_0612,52,312.59,50,1.0,East,None,Yes
CUST_0613,50,771.86,71,1.0,North,Basic,No
CUST_0614,50,16069.43,1,1.0,North,Basic,No
CUST_0615,68,319.49,69,1.0,East,Premium,No
CUST_0616,60,2123.29,67,0.0,West,Premium,No
CUST_0617,54,134.74,41,4.0,East,Basic,No
CUST_0618,29,2601.37,8,4.0,North,Premium,No
CUST_0619,20,449.29,67,0.0,North,Basic,No
CUST_0620,18,1639.4,50,3.0,East,Premium,No
CUST_0621,50,301.41,1,0.0,East,None,No
CUST_0622,57,1466.82,15,1.0,North,Basic,No
CUST_0623,27,442.02,62,0.0,North,Premium,No
CUST_0624,60,536.44,34,4.0,South,Premium,No
CUST_0625,61,1706.14,73,0.0,East,Basic,No
CUST_0626,46,713.09,16,0.0,East,Basic,No
CUST_0627,30,1604.2,1,0.0,West,Basic,No
CUST_0628,29,906.11,117,0.0,East,Premium,No
CUST_0629,48,1173.2,1,1.0,North,Basic,No
CUST_0630,63,1711.43,10,0.0,East,Basic,No
CUST_0631,19,772.77,41,1.0,West,Basic,No
CUST_0632,68,405.03,69,4.0,West,Basic,No
CUST_0633,67,643.99,55,2.0,West,Premium,No
CUST_0634,52,3623.3,122,2.0,South,Premium,No
CUST_0635,40,1231.73,25,0.0,East,Basic,No
CUST_0636,34,471.11,1,0.0,West,Premium,No
CUST_0637,43,1638.54,21,0.0,East,Premium,No
CUST_0638,25,1751.65,17,0.0,South,Basic,No
CUST_0639,46,1844.57,27,3.0,West,Basic,No
CUST_0640,43,412.47,1,0.0,East,None,No
CUST_0641,27,554.25,61,3.0,North,Premium,No
CUST_0642,43,557.34,44,0.0,North,Premium,No
CUST_0643,51,764.6,1,2.0,East,Basic,No
CUST_0644,68,1879.8,68,0.0,South,None,No
CUST_0645,58,1474.66,1,0.0,North,Premium,No
CUST_0646,24,1595.94,1,1.0,East,None,Yes
CUST_0647,21,4247.22,33,0.0,East,None,No
CUST_0648,70,2183.95,1,1.0,East,None,No
CUST_0649,67,951.65,53,1.0,North,None,Yes
CUST_0650,62,335.67,1,0.0,East,Basic,No
CUST_0651,28,536.71,1,3.0,North,None,No
CUST_0652,46,844.12,93,0.0,,Basic,Yes
CUST_0653,73,2512.74,2,1.0,South,None,No
CUST_0654,53,1067.07,9,0.0,West,Basic,No
CUST_0655,42,568.96,80,1.0,South,Premium,No
CUST_0656,38,526.95,1,0.0,North,Basic,Yes
CUST_0657,74,1022.93,60,0.0,South,Premium,No
CUST_0658,53,2670.41,76,0.0,East,Basic,No
CUST_0659,27,5383.1,49,0.0,West,Basic,No
CUST_0660,54,892.68,1,0.0,West,None,No
CUST_0661,26,1048.65,5,1.0,North,Premium,No
CUST_0662,41,325.73,138,1.0,North,Basic,Yes
CUST_0663,52,7625.04,10,0.0,North,Basic,No
CUST_0664,66,270.16,149,0.0,East,Basic,No
CUST_0665,52,3539.22,98,0.0,North,Premium,No
CUST_0666,65,761.02,50,0.0,North,None,No
CUST_0667,53,602.23,41,0.0,East,Premium,No
CUST_0668,35,361.4,11,0.0,North,Basic,No
CUST_0669,66,12210.46,26,4.0,North,Basic,Yes
CUST_0670,56,1368.53,2,1.0,South,None,No
CUST_0671,49,1120.22,27,0.0,South,Basic,No
CUST_0672,41,2661.73,1,0.0,East,Premium,No
CUST_0673,40,572.02,1,1.0,West,Basic,No
CUST_0674,49,1098.66,82,0.0,North,Premium,No
CUST_0675,54,1160.19,1,1.0,South,None,No
CUST_0676,29,657.11,65,3.0,West,Basic,No
CUST_0677,66,3639.63,1,1.0,West,Premium,No
CUST_0678,72,881.25,55,0.0,South,Premium,No
CUST_0679,30,232.03,21,1.0,East,Basic,No
CUST_0680,40,811.19,82,4.0,North,Basic,No
CUST_0681,42,1406.95,16,1.0,East,Premium,No
CUST_0682,52,448.77,1,1.0,West,Basic,No
CUST_0683,58,485.61,22,0.0,East,None,Yes
CUST_0684,47,635.07,36,0.0,East,Basic,No
CUST_0685,34,3719.1,24,1.0,North,Basic,No
CUST_0686,66,673.74,53,3.0,East,Basic,No
CUST_0687,37,4578.46,7,1.0,East,Basic,No
CUST_0688,65,592.91,1,1.0,East,Basic,No
CUST_0689,42,1517.8,1,0.0,North,Basic,No
CUST_0690,39,701.88,9,0.0,East,Premium,No
CUST_0691,30,2331.07,9,0.0,East,None,No
CUST_0692,36,358.43,126,0.0,North,Premium,No
CUST_0693,66,2305.05,80,1.0,North,Basic,No
CUST_0694,53,1228.89,57,0.0,South,None,No
CUST_0695,29,578.25,47,1.0,East,Basic,No
CUST_0696,58,928.69,41,2.0,East,Basic,No
CUST_0697,36,5084.01,42,0.0,West,Basic,No
CUST_0698,29,1258.71,36,0.0,South,Basic,No
CUST_0699,26,543.09,31,1.0,West,None,No
CUST_0700,24,328.75,1,4.0,East,Basic,No
CUST_0701,45,1817.84,15,1.0,South,Premium,No
CUST_0702,31,1333.88,20,0.0,North,Basic,No
CUST_0703,48,2197.38,1,0.0,South,Premium,No
CUST_0704,69,254.11,7,0.0,West,Premium,No
CUST_0705,36,339.59,42,0.0,South,Basic,No
CUST_0706,64,3452.59,60,2.0,South,Premium,No
CUST_0707,33,1527.43,41,2.0,North,Premium,No
CUST_0708,70,1869.45,59,0.0,West,Premium,Yes
CUST_0709,22,418.77,60,0.0,South,Premium,No
CUST_0710,52,411.17,18,0.0,South,Premium,No
CUST_0711,29,2955.01,51,3.0,South,Basic,No
CUST_0712,42,3097.58,1,0.0,South,Premium,No
CUST_0713,69,369.33,14,1.0,South,Basic,No
CUST_0714,38,305.1,9,0.0,East,Basic,No
CUST_0715,53,983.78,91,1.0,West,None,No
CUST_0716,70,493.07,43,0.0,West,Basic,No
CUST_0717,40,482.91,1,0.0,East,Basic,No
CUST_0718,33,313.76,53,1.0,North,Basic,No
CUST_0719,74,686.47,66,1.0,East,Basic,No
CUST_0720,56,345.61,26,0.0,North,Basic,No
CUST_0721,62,366.72,57,0.0,North,None,No
CUST_0722,70,1477.92,1,0.0,West,Basic,No
CUST_0723,59,1037.74,1,0.0,West,Premium,No
CUST_0724,56,1780.91,1,1.0,East,Basic,No
CUST_0725,31,210.81,35,3.0,West,Premium,No
CUST_0726,48,1107.52,91,0.0,West,None,No
CUST_0727,22,8739.76,1,0.0,East,Basic,No
CUST_0728,52,755.76,1,0.0,East,None,No
CUST_0729,40,2501.76,33,0.0,East,None,No
CUST_0730,46,2479.98,10,0.0,North,Premium,No
CUST_0731,60,2605.03,8,1.0,North,Basic,No
CUST_0732,28,1295.51,13,,East,Premium,No
CUST_0733,35,1931.57,82,1.0,South,None,Yes
CUST_0734,64,2206.17,74,2.0,North,Basic,No
CUST_0735,29,2070.29,30,3.0,South,Basic,No
CUST_0736,26,358.73,96,4.0,South,Basic,No
CUST_0737,27,198.86,50,1.0,West,Basic,No
CUST_0738,61,231.93,76,3.0,East,None,No
CUST_0739,34,837.01,1,0.0,East,Basic,No
CUST_0740,55,1986.1,3,0.0,West,Basic,No
CUST_0741,24,363.43,3,0.0,West,Premium,No
CUST_0742,63,2762.72,26,1.0,East,Basic,No
CUST_0743,30,663.63,32,3.0,West,Basic,No
CUST_0744,57,,42,0.0,South,Premium,No
CUST_0745,59,475.27,108,1.0,North,Basic,No
CUST_0746,26,,58,1.0,North,Basic,No
CUST_0747,67,1379.28,9,3.0,East,Basic,No
CUST_0748,44,6079.44,29,1.0,East,Premium,No
CUST_0749,19,1030.02,90,4.0,East,None,No
CUST_0750,22,172.32,61,0.0,East,None,Yes
CUST_0751,46,2393.1,89,0.0,North,Basic,No
CUST_0752,54,215.98,10,0.0,North,Premium,No
CUST_0753,55,327.33,1,0.0,East,None,No
CUST_0754,36,864.08,2,0.0,North,Basic,No
CUST_0755,25,1239.97,13,1.0,East,None,Yes
CUST_0756,65,399.95,1,1.0,East,None,Yes
CUST_0757,62,831.04,41,1.0,East,Basic,No
CUST_0758,18,2242.09,42,0.0,South,Basic,No
CUST_0759,39,2571.33,83,0.0,East,Basic,No
CUST_0760,69,3833.2,1,0.0,West,Basic,No
CUST_0761,34,7401.36,1,0.0,West,None,No
CUST_0762,24,2464.86,62,1.0,West,None,Yes
CUST_0763,42,882.95,37,0.0,East,Basic,No
CUST_0764,62,2589.74,31,0.0,North,Premium,No
CUST_0765,21,1748.85,80,1.0,East,Premium,No
CUST_0766,53,1819.59,1,0.0,West,Basic,No
CUST_0767,23,1309.26,1,4.0,North,Premium,No
CUST_0768,48,440.52,1,0.0,South,None,No
CUST_0769,36,392.25,1,,North,Basic,No
CUST_0770,61,995.14,35,0.0,East,Basic,No
CUST_0771,71,1272.72,9,1.0,South,Basic,No
CUST_0772,56,555.88,1,0.0,North,Basic,No
CUST_0773,44,1674.62,1,2.0,West,Basic,No
CUST_0774,27,8784.69,29,0.0,East,Basic,No
CUST_0775,43,191.65,1,0.0,South,Premium,No
CUST_0776,36,1963.03,38,2.0,South,Premium,No
CUST_0777,56,1026.62,48,0.0,South,Basic,No
CUST_0778,20,1720.99,18,0.0,East,Basic,No
CUST_0779,62,712.86,15,0.0,South,None,No
CUST_0780,30,947.61,37,1.0,East,None,No
CUST_0781,67,1248.25,28,0.0,East,Basic,No
CUST_0782,45,811.08,83,0.0,East,Basic,No
CUST_0783,37,239.72,42,0.0,South,None,Yes
CUST_0784,45,867.91,73,1.0,East,Basic,No
CUST_0785,25,266.02,54,1.0,West,Basic,No
CUST_0786,58,2107.36,1,0.0,North,Basic,No
CUST_0787,56,169.77,7,0.0,North,Basic,No
CUST_0788,18,3067.61,28,0.0,East,Basic,No
CUST_0789,20,1685.07,64,0.0,East,Basic,No
CUST_0790,30,1691.53,107,0.0,North,Premium,No
CUST_0791,45,125.93,10,0.0,East,None,Yes
CUST_0792,74,789.5,32,0.0,East,None,Yes
CUST_0793,66,3475.74,61,3.0,West,Basic,No
CUST_0794,42,652.88,27,0.0,North,Basic,No
CUST_0795,73,373.13,95,1.0,East,Premium,No
CUST_0796,50,580.18,1,0.0,North,Premium,No
CUST_0797,55,1024.26,57,0.0,East,Basic,No
CUST_0798,70,468.08,56,2.0,East,Basic,No
CUST_0799,23,3766.18,76,0.0,South,Basic,No
CUST_0800,61,1027.96,32,0.0,West,Basic,No
CUST_0801,62,629.19,65,1.0,North,Basic,No
CUST_0802,49,298.47,20,0.0,,None,No
CUST_0803,62,1780.14,1,0.0,North,Basic,No
CUST_0804,64,1740.05,1,0.0,East,None,No
CUST_0805,38,496.6,1,0.0,North,None,Yes
CUST_0806,33,117.18,12,1.0,West,Basic,No
CUST_0807,71,1653.69,42,0.0,West,Premium,No
CUST_0808,38,909.77,21,0.0,West,Premium,No
CUST_0809,28,1534.67,37,0.0,North,Basic,No
CUST_0810,54,7763.39,79,0.0,East,Basic,No
CUST_0811,53,1067.6,9,4.0,North,Premium,No
CUST_0812,52,656.0,123,0.0,West,Premium,No
CUST_0813,36,348.17,60,4.0,East,Premium,No
CUST_0814,37,802.38,22,1.0,East,Basic,No
CUST_0815,74,1287.65,21,1.0,East,Basic,Yes
CUST_0816,35,1156.68,1,0.0,North,Basic,No
CUST_0817,64,6145.44,28,0.0,East,Basic,No
CUST_0818,58,1806.39,1,2.0,South,Premium,No
CUST_0819,66,958.34,80,2.0,West,None,No
CUST_0820,31,541.01,1,0.0,West,Premium,No
CUST_0821,32,1431.78,31,0.0,East,Premium,No
CUST_0822,48,442.74,1,0.0,West,Premium,No
CUST_0823,18,1312.69,1,3.0,South,Premium,Yes
CUST_0824,70,1785.43,7,0.0,West,Premium,No
CUST_0825,71,883.2,107,1.0,South,Basic,No
CUST_0826,71,583.89,1,1.0,East,None,No
CUST_0827,20,123.31,66,1.0,East,Basic,No
CUST_0828,33,3442.1,76,1.0,North,Basic,No
CUST_0829,40,1641.39,1,0.0,South,Basic,No
CUST_0830,74,1681.8,5,4.0,North,Basic,No
CUST_0831,28,230.13,89,1.0,West,Premium,No
CUST_0832,29,4358.31,1,1.0,North,Basic,Yes
CUST_0833,27,688.68,77,0.0,East,None,Yes
CUST_0834,49,821.56,29,1.0,East,Basic,Yes
CUST_0835,33,376.42,27,0.0,North,Basic,No
CUST_0836,25,183.65,32,0.0,East,Basic,No
CUST_0837,55,3488.92,43,1.0,East,Premium,No
CUST_0838,29,3970.3,1,0.0,North,None,No
CUST_0839,41,929.34,19,1.0,East,Basic,No
CUST_0840,45,555.92,44,0.0,South,Basic,No
CUST_0841,70,752.17,37,1.0,North,None,No
CUST_0842,25,773.08,43,0.0,East,Basic,No
CUST_0843,45,330.35,1,1.0,South,Basic,No
CUST_0844,53,818.72,55,0.0,West,Basic,No
CUST_0845,43,1278.06,35,1.0,West,Basic,No
CUST_0846,25,3035.58,1,2.0,East,Basic,Yes
CUST_0847,67,1112.37,8,0.0,South,Basic,Yes
CUST_0848,45,226.7,1,0.0,South,None,No
CUST_0849,45,1561.73,1,1.0,South,Premium,No
CUST_0850,54,849.01,10,1.0,East,None,Yes
CUST_0851,58,4317.4,54,1.0,West,Premium,No
CUST_0852,53,4580.02,4,1.0,South,Premium,No
CUST_0853,44,4743.14,39,0.0,North,Premium,No
CUST_0854,71,625.41,32,0.0,East,None,Yes
CUST_0855,34,8021.29,1,0.0,North,Basic,No
CUST_0856,26,1557.66,16,0.0,East,Basic,No
CUST_0857,50,5576.86,64,1.0,East,Premium,No
CUST_0858,70,663.4,35,0.0,East,None,No
CUST_0859,37,813.55,51,3.0,South,None,Yes
CUST_0860,30,1442.35,80,2.0,West,Premium,No
CUST_0861,45,1276.5,47,2.0,North,Basic,No
CUST_0862,65,,1,3.0,West,Basic,No
CUST_0863,46,869.46,40,0.0,South,None,Yes
CUST_0864,30,3514.37,5,2.0,West,Basic,No
CUST_0865,63,2280.69,102,0.0,East,Basic,No
CUST_0866,52,885.9,45,0.0,North,None,No
CUST_0867,23,2110.49,6,1.0,West,Basic,No
CUST_0868,35,683.16,52,0.0,East,Premium,No
CUST_0869,68,11501.19,33,4.0,North,Premium,No
CUST_0870,22,76.38,1,1.0,North,Basic,Yes
CUST_0871,64,2149.4,64,1.0,East,Basic,No
CUST_0872,42,187.8,13,0.0,East,Basic,No
CUST_0873,19,875.1,86,1.0,East,Premium,No
CUST_0874,27,1006.66,25,0.0,East,Basic,Yes
CUST_0875,73,,87,2.0,East,Basic,No
CUST_0876,47,548.86,46,0.0,East,None,No
CUST_0877,67,4056.24,68,1.0,East,Basic,No
CUST_0878,62,337.37,10,0.0,South,Basic,No
CUST_0879,22,4216.12,44,0.0,West,Basic,No
CUST_0880,72,682.43,1,0.0,North,Basic,No
CUST_0881,73,1180.19,24,0.0,South,None,No
CUST_0882,50,783.38,1,1.0,East,Basic,No
CUST_0883,71,3953.53,1,0.0,South,Basic,No
CUST_0884,18,3254.32,1,0.0,North,None,No
CUST_0885,35,1708.72,56,1.0,North,Premium,No
CUST_0886,49,346.59,24,,East,Basic,No
CUST_0887,64,536.45,31,0.0,West,None,No
CUST_0888,66,392.06,23,2.0,East,Premium,No
CUST_0889,28,115.8,73,0.0,East,Basic,No
CUST_0890,38,3871.19,30,0.0,South,Premium,No
CUST_0891,43,790.11,39,0.0,South,None,Yes
CUST_0892,42,781.73,7,0.0,North,Basic,No
CUST_0893,39,4895.65,75,0.0,South,Premium,No
CUST_0894,44,681.31,78,0.0,South,None,No
CUST_0895,66,473.21,28,1.0,North,Premium,No
CUST_0896,30,875.9,6,0.0,North,Basic,No
CUST_0897,50,353.3,1,0.0,East,Basic,No
CUST_0898,51,1547.44,1,0.0,West,Premium,No
CUST_0899,58,754.71,1,1.0,West,Basic,No
CUST_0900,52,660.32,1,4.0,East,None,No
CUST_0901,18,605.53,44,0.0,North,Basic,No
CUST_0902,38,986.12,27,4.0,East,Basic,No
CUST_0903,65,1192.11,122,0.0,North,Premium,No
CUST_0904,72,651.99,15,0.0,East,Premium,No
CUST_0905,23,766.04,12,0.0,East,Basic,No
CUST_0906,45,1010.78,72,0.0,East,Basic,No
CUST_0907,34,913.77,1,0.0,West,Premium,Yes
CUST_0908,22,1131.25,1,0.0,East,None,Yes
CUST_0909,48,557.43,56,0.0,East,Premium,No
CUST_0910,22,2994.68,22,0.0,South,Basic,No
CUST_0911,55,1208.13,23,0.0,West,Basic,No
CUST_0912,20,662.59,1,0.0,North,None,No
CUST_0913,70,1547.48,39,2.0,West,None,Yes
CUST_0914,40,1018.04,1,0.0,South,Basic,No
CUST_0915,54,193.67,32,1.0,North,Premium,No
CUST_0916,70,1542.18,1,1.0,West,Basic,No
CUST_0917,54,395.64,22,0.0,North,Premium,Yes
CUST_0918,27,2791.76,110,0.0,West,None,No
CUST_0919,27,861.13,13,0.0,South,Basic,No
CUST_0920,36,2392.44,24,1.0,West,Premium,No
CUST_0921,34,583.93,21,0.0,East,Basic,No
CUST_0922,38,1176.06,36,0.0,East,Basic,No
CUST_0923,31,3678.44,48,0.0,South,Premium,No
CUST_0924,26,837.97,40,2.0,North,Basic,No
CUST_0925,63,607.4,41,0.0,West,Premium,No
CUST_0926,18,2111.26,22,1.0,North,Basic,No
CUST_0927,68,2070.74,34,0.0,South,Premium,No
CUST_0928,62,633.49,21,2.0,East,Basic,No
CUST_0929,30,150.59,1,0.0,East,Premium,Yes
CUST_0930,21,595.84,135,0.0,North,Premium,No
CUST_0931,18,2158.91,59,3.0,North,None,Yes
CUST_0932,66,505.21,1,1.0,North,None,No
CUST_0933,57,1084.7,39,0.0,West,Basic,No
CUST_0934,49,568.22,1,0.0,North,Basic,No
CUST_0935,51,158.83,10,1.0,West,Premium,No
CUST_0936,45,558.09,1,2.0,North,Premium,No
CUST_0937,48,2149.8,27,0.0,North,Basic,No
CUST_0938,25,102.49,1,1.0,East,Basic,No
CUST_0939,56,1411.16,45,1.0,North,Premium,No
CUST_0940,43,334.93,57,0.0,East,None,No
CUST_0941,51,2015.14,1,1.0,West,None,No
CUST_0942,71,2240.2,36,0.0,North,Basic,No
CUST_0943,71,923.39,1,4.0,East,Basic,No
CUST_0944,20,925.5,50,1.0,South,Basic,No
CUST_0945,67,489.62,2,1.0,North,Basic,No
CUST_0946,29,285.55,61,0.0,North,Premium,No
CUST_0947,18,5991.48,1,0.0,West,Premium,No
CUST_0948,71,461.71,1,0.0,North,Basic,No
CUST_0949,61,5259.53,1,1.0,West,Basic,Yes
CUST_0950,22,464.29,38,1.0,East,Basic,No
CUST_0951,47,1854.17,52,,North,None,No
CUST_0952,47,351.49,41,1.0,East,Basic,No
CUST_0953,74,1850.84,9,2.0,West,Basic,No
CUST_0954,34,791.88,1,0.0,East,Premium,No
CUST_0955,65,802.3,31,0.0,East,Premium,No
CUST_0956,64,2018.32,61,1.0,West,None,No
CUST_0957,40,685.99,137,0.0,North,Basic,No
CUST_0958,32,262.92,13,1.0,West,Premium,No
CUST_0959,54,2347.97,3,0.0,West,Basic,No
CUST_0960,38,348.66,42,4.0,East,None,No
CUST_0961,31,1838.15,19,0.0,West,Premium,No
CUST_0962,19,2901.54,81,0.0,East,None,No
CUST_0963,28,753.33,1,0.0,East,Basic,No
CUST_0964,68,3577.26,20,0.0,East,Premium,No
CUST_0965,56,1775.4,65,0.0,South,Basic,No
CUST_0966,55,546.83,42,0.0,East,Basic,No
CUST_0967,51,4453.43,76,4.0,South,Basic,No
CUST_0968,55,350.14,12,3.0,South,Premium,No
CUST_0969,67,752.42,80,0.0,South,Basic,No
CUST_0970,51,892.2,1,1.0,North,None,No
CUST_0971,35,2008.66,1,0.0,South,Premium,No
CUST_0972,47,3345.71,81,2.0,West,Basic,No
CUST_0973,32,3142.56,30,1.0,South,Premium,No
CUST_0974,44,1371.62,66,0.0,East,Basic,No
CUST_0975,68,828.59,33,1.0,North,Basic,Yes
CUST_0976,51,176.62,29,1.0,South,Premium,No
CUST_0977,69,294.67,1,0.0,North,None,No
CUST_0978,74,6416.68,28,3.0,North,Basic,No
CUST_0979,55,174.85,84,3.0,East,None,Yes
CUST_0980,50,500.45,32,0.0,East,Premium,No
CUST_0981,41,3444.75,57,1.0,North,Basic,No
CUST_0982,32,1352.5,56,4.0,East,Premium,No
CUST_0983,47,2774.0,1,0.0,West,Premium,No
CUST_0984,72,1887.16,64,0.0,North,Basic,No
CUST_0985,59,4767.52,17,0.0,North,None,No
CUST_0986,68,1473.55,19,2.0,East,Premium,No
CUST_0987,34,2129.09,113,1.0,North,Basic,No
CUST_0988,22,531.53,53,0.0,West,None,No
CUST_0989,46,1971.07,4,4.0,East,Basic,No
CUST_0990,21,737.95,32,1.0,East,None,No
CUST_0991,27,697.08,31,2.0,South,Basic,No
CUST_0992,73,2683.09,97,0.0,East,Premium,No
CUST_0993,34,2701.66,31,0.0,North,Basic,No
CUST_0994,27,5933.93,118,1.0,West,Premium,No
CUST_0995,34,5559.5,1,0.0,East,Basic,No
CUST_0996,37,2744.39,28,1.0,North,Basic,No
CUST_0997,41,196.28,1,2.0,East,Basic,No
CUST_0998,22,6820.45,10,0.0,North,None,No
CUST_0999,51,2746.18,11,2.0,North,Basic,Yes
CUST_1000,23,509.86,1,0.0,East,Premium,No
CUST_1001,70,2273.12,99,0.0,East,None,No
CUST_1002,19,388.67,86,0.0,East,None,No
CUST_1003,30,2035.77,46,0.0,North,Basic,No
CUST_1004,60,294.04,11,0.0,East,None,No
CUST_1005,60,488.72,2,2.0,North,Basic,No
CUST_1006,65,2230.38,59,1.0,East,Premium,No
CUST_1007,28,3206.34,42,0.0,East,Premium,No
CUST_1008,68,1518.44,24,1.0,East,Basic,No
CUST_1009,64,823.72,51,0.0,West,Basic,No
CUST_1010,74,132.31,65,0.0,West,Basic,Yes
CUST_1011,40,889.78,23,1.0,West,Basic,No
CUST_1012,72,1869.61,1,1.0,West,None,No
CUST_1013,33,798.9,1,1.0,East,Basic,No
CUST_1014,48,1072.15,40,0.0,West,None,No
CUST_1015,28,910.85,116,1.0,West,Basic,Yes
CUST_1016,71,794.96,1,1.0,East,None,No
CUST_1017,33,1183.08,73,4.0,North,Premium,No
CUST_1018,25,834.89,2,0.0,North,None,No
CUST_1019,21,4643.81,11,1.0,West,Basic,No
